Latitude,Longittude,Company Name,City
34.496212,-93.05722,Hot Springs  AR  USA
37.54129,-77.434769,Richmond  VA  USA
36.082157,-94.171852,Fayetteville  AR  USA
32.698437,-114.650398,Yuma  AZ  USA
33.580944,-112.237068,Peoria  AZ  USA
33.427204,-111.939896,Tempe  AZ  USA
34.028622,-117.810333,Diamond Bar  CA  USA
32.609856,-85.480782,Auburn  AL  USA
33.405746,-86.811546,Hoover  AL  USA
34.603817,-86.985039,Decatur  AL  USA
44.840797,-93.298279,Bloomington  MN  USA
71.290558,-156.788605,Utqiagvik  AK  USA
46.877186,-96.789803,Fargo  ND  USA
31.845682,-102.367645,Odessa  TX  USA
33.493317,-80.855415,Orangeburg  SC  USA
26.203407,-98.230011,McAllen  TX  USA
41.85371,-71.758125,Foster  RI  USA
36.133411,-96.354454,Mannford  OK  USA
39.925751,-83.806694,Springfield  OH  USA
29.691063,-95.209099,Pasadena  TX  USA
26.616756,-80.068451,Lake Worth  FL  USA
42.480591,-83.475494,Novi  MI  USA
44.016369,-92.475395,Rochester  MN  USA
37.129986,-84.084122,London  KY  USA
44.409706,-103.509079,Sturgis  South Dakota  USA
38.056469,-83.943253,Mt Sterling  KY  USA
34.391663,-118.542587,Santa Clarita  CA  USA
38.984764,-94.677658,Overland Park  KS  USA
45.56023,-94.172852,St Cloud  MN  USA
28.807674,-81.274948,Sanford  FL  USA
58.305801,-134.433304,Juneau  AK  USA
44.636513,-123.105927,Albany  OR  USA
32.838383,-116.973915,Santee  CA  USA
38.033878,-121.960709,Bay Point  CA  USA
40.167206,-105.101929,Longmont  CO  USA
47.530102,-122.032616,Issaquah  WA  USA
41.081757,-81.511452,Akron  OH  USA
41.58466,-87.50016,Hammond  IN  USA
41.10297,-80.647247,Youngstown  OH  USA
45.159966,-92.99334,Hugo  MN  USA
33.888504,-117.813255,Yorba Linda  CA  USA
44.080544,-103.231018,Rapid City  SD  USA
45.522896,-122.98983,Hillsboro  OR  USA
41.681992,-85.976669,Elkhart  IN  USA
41.825226,-71.418884,Providence  RI  USA
34.110489,-117.594429,Rancho Cucamonga  CA  USA
33.787914,-117.853104,Orange  CA  USA
43.073051,-89.40123,Madison  WI  USA
40.93121,-73.89875,Yonkers  NY  USA
33.720577,-116.215561,Indio  CA  USA
40.719074,-74.050552,Jersey City  NJ  USA
27.498928,-82.574821,Bradenton  FL  USA
44.466995,-73.170959,South Burlington  VT  USA
33.77005,-118.193741,Long Beach  CA  USA
35.612659,-77.366356,Greenville  NC  USA
40.522964,-74.411674,Edison  NJ  USA
35.835575,-90.705025,Jonesboro  AR  USA
35.379807,-90.257874,Turrell  AR  USA
42.722702,-87.784225,Racine  WI  USA
32.346596,-106.78772,Las Cruces  NM  USA
37.765205,-122.241638,Alameda  CA  USA
37.910076,-122.065186,Walnut Creek  CA  USA
26.177624,-81.806946,Naples  FL  USA
33.487007,-117.143784,Temecula  CA  USA
41.653934,-81.450394,Eastlake  OH  USA
46.60207,-120.505898,Yakima  WA  USA
28.018349,-82.764473,Dunedin  FL  USA
44.949642,-93.093124,St Paul  MN  USA
29.901243,-81.312431,St. Augustine  FL  USA
47.380932,-122.23484,Kent  WA  USA
42.336983,-83.273262,Dearborn Heights  MI  USA
34.704929,-81.210251,Chester  SC  USA
43.224194,-86.235809,Muskegon  MI  USA
34.426388,-117.30088,Hesperia  CA  USA
37.804363,-122.271111,Oakland  CA  USA
34.686787,-118.15416,Lancaster  CA  USA
25.468721,-80.477554,Homestead  FL  USA
36.850769,-76.285873,Norfolk  VA  USA
36.974117,-122.030792,Santa Cruz  CA  USA
37.687923,-122.470207,Daly City  CA  USA
41.490578,-71.310196,Newport  RI  USA
34.42083,-119.698189,Santa Barbara  CA  USA
42.902615,-78.744576,Cheektowaga  NY  USA
39.932117,-105.281639,Eldorado Springs  CO  USA
42.562786,-114.460503,Twin Falls  Idaho  USA
38.413651,-82.446732,Huntington  WV  USA
39.842468,-88.953148,Decatur  IL  USA
34.07362,-118.400352,Beverly Hills  CA  USA
41.394966,-73.454079,Danbury  CT  USA
41.619549,-93.598022,Des Moines  Iowa  USA
41.308273,-72.927887,New Haven  CT  USA
64.835365,-147.776749,Fairbanks  AK  USA
43.565468,-116.560822,Nampa  Idaho  USA
30.005417,-91.818665,New Iberia  LA  USA
41.245708,-75.881241,Wilkes-Barre  PA  USA
37.227928,-77.401924,Petersburg  VA  USA
42.963795,-85.670006,Grand Rapids  MI  USA
38.047989,-84.50164,Lexington  Kentucky  US
41.385826,-72.904243,Hamden  CT  USA
46.731705,-116.999939,Moscow  Idaho  USA
34.2244,-92.019211,Pine Bluff  AR  USA
47.610378,-122.200676,Bellevue  WA  USA
37.412762,-79.146042,Lynchburg  VA  USA
39.161079,-75.525681,Dover  DE  USA
36.136906,-111.240173,Tuba City  Arizona  USA
42.326515,-122.875595,Medford  OR  USA
35.925064,-86.868889,Franklin  TN  USA
45.523064,-122.676483,Portland  OR  USA
39.952583,-75.165222,Philadelphia  PA  USA
25.761681,-80.191788,Miami  FL  USA
42.361145,-71.057083,Boston  MA  USA
33.448376,-112.074036,Phoenix  AZ  USA
42.129223,-80.08506,Erie  PA  USA
34.536217,-117.292763,Victorville  CA  USA
39.739071,-75.539787,Wilmington  DE  USA
34.092232,-117.435051,Fontana  CA  USA
30.332184,-81.655647,Jacksonville  FL  USA
37.984646,-120.263802,Soulsbyville  CA  USA
44.564568,-123.262047,Corvallis  OR  USA
64.751114,-147.349442,North Pole  AK  USA
42.033363,-87.8834,Des Plaines  IL  USA
37.935757,-122.347748,Richmond  CA  USA
35.372662,-77.437462,Grifton  NC  USA
47.673988,-122.121513,Redmond  WA  USA
37.725685,-122.15683,San Leandro  Oakland  CA  USA
33.679554,-84.439369,East Point  GA  USA
34.501942,-87.731789,Russellville  AL  USA
31.223812,-85.393356,Dothan  AL  USA
27.964157,-82.452606,Tampa  FL  USA
42.588081,-87.822899,Kenosha  WI  USA
44.046204,-123.023346,Springfield  OR  USA
42.408428,-71.011993,Revere  MA  USA
41.310726,-72.929916,New Haven  CT  USA
29.138315,-80.995613,Port Orange  FL  USA
39.183609,-96.571671,Manhattan  KS  USA
40.328125,-79.615318,Jeannette  PA  USA
34.085285,-117.960899,Baldwin Park  CA  USA
32.793877,-115.561516,El Centro  CA  USA
39.71085,-105.081505,Lakewood  CO  USA
41.696629,-71.149994,Fall River  MA  USA
42.066418,-87.937294,Mt Prospect  IL  USA
29.785786,-95.824394,Katy  TX  USA
35.791538,-78.78112,Cary  NC  USA
39.954639,-74.198456,Toms River  NJ  USA
45.431767,-122.770454,Tigard  Portland  OR  USA
36.531364,-87.353767,Clarksville  TN  USA
47.37801,-122.237381,Kent  WA  USA
36.201946,-115.120216,North Las Vegas  NV  USA
30.487968,-90.861488,Walker  LA  USA
40.798946,-81.378448,Canton  OH  USA
32.838131,-83.634705,Macon  GA  USA
35.204441,-89.87381,Bartlett  TN  USA
34.115784,-117.302399,San Bernardino  CA  USA
42.466763,-70.949493,Lynn  MA  USA
42.045597,-87.688568,Evanston  IL  USA
32.96273,-117.03624,Poway  CA  USA
37.036064,-95.620537,Coffeyville  KS  USA
38.691013,-121.448563,Rio Linda  CA  USA
33.88221,-118.117981,Bellflower  CA  USA
42.324268,-83.399017,Westland  MI  USA
42.325569,-83.330933,Garden City  MI  USA
43.612343,-116.393707,Meridian  ID  USA
34.022003,-84.361549,Roswell  GA  USA
34.028927,-84.198578,Johns Creek  GA  USA
41.355423,-72.10276,New London  CT  USA
36.327728,-119.645912,Hanford  CA  US
38.788105,-90.497437,Saint Charles  MO  USA
32.974586,-96.8899,Carrollton  TX  USA
41.053429,-73.538734,Stamford  CT  USA
42.034534,-93.620369,Ames  IA  USA
33.961018,-118.35537,Inglewood  CA  USA
35.760059,-83.96685,Maryville  TN  USA
38.349819,-81.632622,Charleston  WV  USA
32.326595,-106.775436,Las Cruces  NM  USA
42.658516,-83.152725,Rochester Hills  MI  USA
39.579231,-104.876694,Centennial  CO  USA
34.639149,-120.457939,Lompoc  CA  USA
32.834293,-97.228905,North Richland Hills  TX  USA
42.640999,-71.316711,Lowell  MA  USA
30.508255,-97.678894,Round Rock  TX  USA
33.840763,-118.345413,Torrance  CA  USA
40.116421,-88.243385,Champaign  IL  USA
41.595161,-87.356934,Gary  IN  USA
26.979605,-82.075424,Port Charlotte  FL  USA
42.534901,-92.445312,Cedar Falls  IA  USA
47.506187,-111.283691,Great Falls  MT  USA
36.033115,-86.782776,Brentwood  TN  USA
43.088947,-76.15448,Syracuse  NY  USA
32.673466,-95.709404,Grand Saline  TX  USA
30.240005,-81.385262,Ponte Vedra Beach  FL  USA
32.448734,-99.733147,Abilene  TX  USA
30.832703,-83.278488,Valdosta  GA  USA
28.927019,-82.003761,The Villages  FL  USA
32.881893,-111.768036,Casa Grande  AZ  USA
36.555241,-121.923286,Carmel-by-the-Sea  CA  USA
45.502842,-122.427444,Gresham Terrace  Gresham  OR  USA
38.752125,-121.28801,Roseville  CA  USA
44.811348,-91.498497,Eau Claire  WI  USA
30.212942,-93.21891,Lake Charles  LA  USA
30.396032,-88.885307,Biloxi  MS  USA
33.78252,-117.228645,Perris  CA  USA
45.485168,-122.804489,Beaverton  OR  USA
33.600021,-117.671997,Mission Viejo  CA  USA
36.95953,-120.062866,Madera  CA  USA
44.058174,-121.315308,Bend  OR  USA
34.852619,-82.394012,Greenville  SC  USA
26.667294,-81.880089,North Fort Myers  FL  USA
38.356579,-121.987747,Vacaville  CA  USA
42.035408,-88.28257,Elgin  IL  USA
41.632893,-111.85112,Hyrum  UT  USA
28.396837,-80.605659,Cape Canaveral  Florida  USA
33.039139,-117.295425,Encinitas  CA  USA
29.187199,-82.140091,Ocala  FL  USA
37.548271,-121.988571,Fremont  CA  USA
29.651634,-82.324829,Gainesville  FL  USA
35.052666,-78.878357,Fayetteville  NC  USA
38.810608,-90.699844,O'Fallon  MO  USA
34.068623,-117.93895,West Covina  CA  USA
33.98307,-118.096733,Pico Rivera  CA  USA
28.114183,-81.617851,Haines City  FL  USA
37.084229,-94.513283,Joplin  Missouri  USA
34.924866,-81.025078,Rock Hill  SC  USA
38.910843,-94.382172,Lee's Summit  MO  USA
42.322262,-83.176315,Dearborn  MI  USA
40.735657,-74.172363,Newark  NJ  USA
42.638924,-83.291046,Pontiac  MI  USA
42.519539,-70.896713,Salem  MA  USA
35.045631,-85.309677,Chattanooga  TN  USA
34.579449,-118.109291,Palmdale  CA  USA
33.849182,-118.388405,Redondo Beach  CA  USA
33.189281,-87.565155,Tuscaloosa  AL  USA
26.076477,-80.252113,Davie  FL  USA
31.32712,-89.290337,Hattiesburg  MS  USA
28.798952,-97.028503,Victoria  TX  USA
32.319054,-111.001053,Casas Adobes  AZ  USA
32.250992,-101.479073,Big Spring  TX  USA
42.321152,-85.17971,Battle Creek  MI  USA
44.052071,-123.086754,Eugene  OR  USA
29.899372,-90.100349,Marrero  LA  USA
39.374912,-104.853859,Castle Rock  CO  USA
40.402714,-74.305428,Old Bridge Township  NJ  USA
33.660057,-117.99897,Huntington Beach  CA  USA
39.981461,-75.309387,Havertown  PA  USA
33.916679,-117.900063,Brea  CA  USA
36.86314,-76.015778,Virginia Beach  VA  USA
42.491943,-83.023888,Warren  MI  USA
34.503441,-82.650131,Anderson  SC  USA
41.033985,-73.762909,White Plains  NY  USA
42.732536,-84.555534,Lansing  MI  USA
46.825905,-100.778275,Bismarck  ND  USA
30.085136,-95.425186,Spring  TX  USA
28.291956,-81.40757,Kissimmee  FL  USA
44.852463,-93.475113,Eden Prairie  MN  USA
38.328732,-85.764771,Louisville  KY  USA
34.195435,-79.762566,Florence  SC  USA
42.765366,-71.467567,Nashua  NH  USA
43.209785,-77.693062,Greece  NY  USA
41.698643,-88.068398,Bolingbrook  IL  USA
32.000507,-102.077408,Midland  TX  USA
32.794773,-116.962524,El Cajon  CA  USA
32.639954,-117.106705,Chula Vista  CA  USA
35.787743,-78.644257,Raleigh  NC  USA
42.610649,-71.234222,Tewksbury  MA  USA
41.242451,-77.002831,Williamsport  PA  USA
47.037872,-122.900696,Olympia  WA  USA
34.095287,-118.127014,Alhambra  CA  USA
33.935101,-84.360924,Sandy Springs  GA  USA
39.412327,-77.425461,Frederick  MD  USA
42.129223,-80.08506,Erie  PA  USA
37.386051,-122.083855,Mountain View  CA  USA
43.695442,-116.354012,Eagle  ID  USA
29.619678,-95.634949,Sugar Land  TX  USA
32.298756,-90.184807,Jackson  MS  USA
40.26368,-76.890739,Harrisburg  PA  USA
44.889687,-93.349953,Edina  MN  USA
29.984093,-90.152855,Metairie  LA  USA
38.589073,-121.302727,Rancho Cordova  CA  USA
30.695366,-88.039894,Mobile  AL  USA
32.715736,-117.161087,San Diego  CA  USA
40.666149,-89.580101,East Peoria  IL  USA
32.854622,-79.974808,North Charleston  SC  USA
30.36742,-89.092819,Gulfport  MS  USA
39.926811,-75.024628,Cherry Hill  NJ  USA
39.103119,-84.512016,Cincinnati  OH  USA
34.142509,-118.255074,Glendale  CA  USA
40.335648,-75.926872,Reading  PA  USA
47.470379,-122.346794,Burien  WA  USA
27.909468,-82.787323,Largo  FL  USA
28.078072,-82.76371,Palm Harbor  FL  USA
37.494656,-120.846596,Turlock  CA  USA
31.231293,-84.210464,Camilla  GA  USA
35.198284,-111.651299,Flagstaff  AZ  USA
38.297539,-122.286865,Napa  CA  USA
41.027054,-73.620071,�
